name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
K05	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
K06	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
K07	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
K08	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
K09	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
K10	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
L01	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
L02	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
L03	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
L04	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
L05	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
L06	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
L07	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
L08	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
L09	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
L10	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
I1	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
I2	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
I3	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
I4	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
I5	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
I6	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
J1	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
J2	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
J3	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
J4	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
J5	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
J6	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
